https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDC,tradecount
1654819200000,2022-06-10,BTCUSDC,30084.96,30341.18,28820.0,29058.58,3615.9368,106845264.5782469,95807
1654732800000,2022-06-09,BTCUSDC,30181.79,30676.49,29923.82,30078.77,1987.04134,60056640.1321871,66678
1654646400000,2022-06-08,BTCUSDC,31105.24,31299.6,29819.64,30180.78,2605.11831,79261562.658214,85758
1654560000000,2022-06-07,BTCUSDC,31347.27,31560.43,29200.0,31103.1,4345.73257,131370234.9882602,118738
1654473600000,2022-06-06,BTCUSDC,29891.56,31741.11,29866.58,31345.38,3102.1203,96868265.7269837,93210
1654387200000,2022-06-05,BTCUSDC,29837.38,30174.99,29508.08,29890.21,1241.55449,37056492.9349936,47852
1654300800000,2022-06-04,BTCUSDC,29668.3,29949.99,29456.63,29837.38,1231.82648,36560260.6650762,44816
1654214400000,2022-06-03,BTCUSDC,30426.68,30669.72,29247.39,29668.3,2759.71791,82259833.6311665,85481
1654128000000,2022-06-02,BTCUSDC,29779.31,30668.36,29557.0,30426.53,3338.44431,100225700.8009894,103153
1654041600000,2022-06-01,BTCUSDC,31775.96,32008.83,29290.48,29773.38,4846.70794,149218415.1047195,105404
1653955200000,2022-05-31,BTCUSDC,31711.44,32374.17,31199.97,31773.1,3485.79412,110557898.0164296,86599
1653868800000,2022-05-30,BTCUSDC,29438.12,32170.88,29278.9,31710.39,4682.19374,143849646.869633,107645
1653782400000,2022-05-29,BTCUSDC,28997.43,29573.69,28810.56,29438.12,1360.86225,39711869.7285093,40787
1653696000000,2022-05-28,BTCUSDC,28598.09,29200.0,28497.15,28997.42,1554.70022,44876464.8830981,44215
1653609600000,2022-05-27,BTCUSDC,29168.15,29358.46,28250.0,28598.09,4050.13109,116734407.5446482,93815
1653523200000,2022-05-26,BTCUSDC,29512.72,29852.37,27989.0,29174.16,4709.13697,137404249.7773788,102299
1653436800000,2022-05-25,BTCUSDC,29628.68,30270.0,29304.31,29512.86,2499.03628,74241327.735212,67460
1653350400000,2022-05-24,BTCUSDC,29078.95,29820.0,28637.01,29628.65,2952.40344,86322204.734843,74554
1653264000000,2022-05-23,BTCUSDC,30260.66,30661.68,28846.16,29068.78,3851.48392,115359794.6941243,94613
1653177600000,2022-05-22,BTCUSDC,29404.14,30451.32,29200.0,30259.73,2368.29722,70733244.0297897,61528
1653091200000,2022-05-21,BTCUSDC,29166.98,29646.11,28911.46,29405.04,1520.37726,44578269.5031925,45564
1653004800000,2022-05-20,BTCUSDC,30289.54,30738.42,28700.0,29166.98,5089.72739,151485958.1829933,107431
1652918400000,2022-05-19,BTCUSDC,28672.08,30500.0,28650.63,30289.75,4595.48586,136225647.4117928,96315
1652832000000,2022-05-18,BTCUSDC,30412.27,30681.61,28616.56,28672.98,4577.78906,134334742.20244,94844
1652745600000,2022-05-17,BTCUSDC,29832.32,30798.0,29414.2,30398.05,3276.03489,99051861.265405,70176
1652659200000,2022-05-16,BTCUSDC,31292.17,31292.17,29011.69,29828.42,4012.87588,119960567.4031646,87836
1652572800000,2022-05-15,BTCUSDC,30044.52,31434.24,29423.86,31291.08,3129.97491,94915118.4340796,70223
1652486400000,2022-05-14,BTCUSDC,29231.25,30303.97,28557.11,30046.47,3586.00033,105070049.4077057,92831
1652400000000,2022-05-13,BTCUSDC,28939.44,31000.0,28680.92,29233.66,6966.58589,209989332.8668545,137439
1652313600000,2022-05-12,BTCUSDC,28951.06,30100.0,24427.94,28933.32,14986.187196,416792957.89193445,450244
1652227200000,2022-05-11,BTCUSDC,31001.62,32350.0,27700.01,28963.59,6867.481913,206638495.97065103,198634
1652140800000,2022-05-10,BTCUSDC,30059.5,32687.08,29742.01,31015.35,4390.111722,136996001.10967737,104682
1652054400000,2022-05-09,BTCUSDC,34031.91,34230.0,30042.81,30080.03,5268.652876,169480618.1880211,118759
1651968000000,2022-05-08,BTCUSDC,35461.08,35499.86,33700.0,34026.72,2592.029,89368889.5331389,67498
1651881600000,2022-05-07,BTCUSDC,36003.73,36121.71,34694.7,35459.36,1189.85499,42467597.9066387,38650
1651795200000,2022-05-06,BTCUSDC,36547.1,36659.41,35264.01,36003.71,2265.33122,81687329.5992989,65385
1651708800000,2022-05-05,BTCUSDC,39683.5,39834.39,35558.2,36542.54,2606.4363,97488463.4226497,69970
1651622400000,2022-05-04,BTCUSDC,37722.62,40026.12,37660.09,39693.77,1618.88915,63079190.814272,55903
1651536000000,2022-05-03,BTCUSDC,38520.02,38715.17,37515.01,37723.95,1271.98376,48580565.5772515,43764
1651449600000,2022-05-02,BTCUSDC,38467.62,39197.86,38017.99,38519.91,1477.68911,57124822.4097563,50910
1651363200000,2022-05-01,BTCUSDC,37637.66,38718.59,37402.29,38469.56,1410.12516,53625333.1033277,45890
1651276800000,2022-04-30,BTCUSDC,38592.42,38779.88,37550.62,37634.83,1373.18715,52775158.5671801,40187
1651190400000,2022-04-29,BTCUSDC,39746.33,39919.73,38176.48,38594.83,1530.38035,59741260.7803697,53228
1651104000000,2022-04-28,BTCUSDC,39236.7,40387.8,38886.15,39746.34,1759.62955,69784415.0040148,64727
1651017600000,2022-04-27,BTCUSDC,38110.28,39467.11,37852.0,39236.7,1794.24536,69652363.986898,65397
1650931200000,2022-04-26,BTCUSDC,40432.87,40807.2,37704.15,38129.25,1985.52482,78229680.1410891,68305
1650844800000,2022-04-25,BTCUSDC,39457.86,40617.13,38152.06,40432.88,1874.8376,73504473.8376607,65916
1650758400000,2022-04-24,BTCUSDC,39452.51,39947.51,38963.0,39466.74,1053.40463,41712064.9924071,40876
1650672000000,2022-04-23,BTCUSDC,39709.54,39997.89,39284.11,39446.43,769.87411,30533681.4114761,34139
1650585600000,2022-04-22,BTCUSDC,40483.15,40799.17,39191.0,39709.54,1907.28304,76542579.361528,60967
1650499200000,2022-04-21,BTCUSDC,41362.12,42992.13,39723.58,40478.67,1805.64025,75263124.4034339,61327
1650412800000,2022-04-20,BTCUSDC,41500.33,42212.11,40868.94,41369.78,1736.88764,72098639.05098,54111
1650326400000,2022-04-19,BTCUSDC,40804.77,41765.08,40582.79,41500.32,1446.41004,59417074.9221112,48977
1650240000000,2022-04-18,BTCUSDC,39680.12,41109.34,38500.0,40804.5,2271.15165,90004195.0864374,65625
1650153600000,2022-04-17,BTCUSDC,40377.72,40810.21,39560.47,39683.78,1137.17848,45788296.4034666,36236
1650067200000,2022-04-16,BTCUSDC,40558.05,40722.31,40000.0,40377.72,856.95249,34612334.7811787,31737
1649980800000,2022-04-15,BTCUSDC,39945.78,40857.5,39772.23,40551.61,1112.08842,44764328.4948941,37996
1649894400000,2022-04-14,BTCUSDC,41148.38,41506.2,39570.57,39944.27,1258.62899,51060657.5407403,41740
1649808000000,2022-04-13,BTCUSDC,40084.5,41577.98,39595.19,41152.48,1671.00945,67799085.5159341,57104
1649721600000,2022-04-12,BTCUSDC,39532.73,40710.25,39260.82,40084.1,2203.65308,88148333.7137818,74119
1649635200000,2022-04-11,BTCUSDC,42159.44,42432.39,39196.61,39534.13,2468.11615,100911575.0499031,74145
1649548800000,2022-04-10,BTCUSDC,42774.71,43428.51,41854.24,42159.56,728.39736,31111080.2764789,34441
1649462400000,2022-04-09,BTCUSDC,42262.64,42817.5,42125.24,42764.66,809.43387,34362704.714028,31865
1649376000000,2022-04-08,BTCUSDC,43439.24,44199.99,42111.55,42271.84,1481.22483,64182573.8209604,58313
1649289600000,2022-04-07,BTCUSDC,43157.07,43901.94,42701.47,43454.03,1308.44862,56857574.2560347,53639
1649203200000,2022-04-06,BTCUSDC,45509.51,45514.66,43122.37,43176.55,2060.63996,91625386.3870464,74081
1649116800000,2022-04-05,BTCUSDC,46591.39,47219.85,45371.42,45492.01,1425.93073,65958576.8801818,52655
1649030400000,2022-04-04,BTCUSDC,46413.6,46899.97,45130.5,46601.41,1688.78018,77671105.6169242,64202
1648944000000,2022-04-03,BTCUSDC,45824.08,47477.26,45553.91,46410.85,1069.73442,49666578.0889803,43401
1648857600000,2022-04-02,BTCUSDC,46288.44,47221.94,45643.49,45819.76,1297.3338,60282203.3296329,52212
1648771200000,2022-04-01,BTCUSDC,45524.38,46772.07,44233.01,46295.66,2030.45049,92437365.2438897,81257
1648684800000,2022-03-31,BTCUSDC,47066.93,47624.78,45214.8,45526.0,1919.61157,89336711.6752461,70234
1648598400000,2022-03-30,BTCUSDC,47458.0,47710.93,46539.38,47074.42,1300.56718,61393584.8116683,53663
1648512000000,2022-03-29,BTCUSDC,47145.08,48121.0,46900.0,47458.01,1435.87427,68339232.9789118,53242
1648425600000,2022-03-28,BTCUSDC,46844.65,48217.78,46677.84,47146.78,1763.74555,83564532.4113666,70958
1648339200000,2022-03-27,BTCUSDC,44531.9,47000.0,44445.56,46855.47,1310.23494,59769277.3944758,48927
1648252800000,2022-03-26,BTCUSDC,44334.19,44834.99,44093.03,44539.75,702.58631,31208868.6226369,33086
1648166400000,2022-03-25,BTCUSDC,43999.48,45120.73,43610.93,44330.65,1411.34488,62649825.9718019,56383
1648080000000,2022-03-24,BTCUSDC,42904.88,44247.0,42549.2,44010.06,1725.21505,74956689.1081151,62253
1647993600000,2022-03-23,BTCUSDC,42377.68,43036.08,41768.91,42899.59,1317.39737,55663742.7118546,53333
1647907200000,2022-03-22,BTCUSDC,41009.6,43390.25,40888.37,42384.06,1992.64982,84820323.9798551,69291
1647820800000,2022-03-21,BTCUSDC,41286.21,41586.2,40426.19,41030.02,1052.41729,43233148.7551254,35585
1647734400000,2022-03-20,BTCUSDC,42215.85,42312.93,40930.26,41281.03,860.9527,35757952.6260626,30442
1647648000000,2022-03-19,BTCUSDC,41781.81,42445.26,41530.28,42227.45,743.23664,31133974.4189254,28374
1647561600000,2022-03-18,BTCUSDC,40937.28,42363.7,40152.8,41792.57,1528.21657,62721600.4340019,39229
1647475200000,2022-03-17,BTCUSDC,41131.22,41494.41,40520.0,40937.56,1187.98508,48605764.4439268,37151
1647388800000,2022-03-16,BTCUSDC,39292.87,41737.48,38700.01,41126.2,2189.78177,88280703.6876696,62073
1647302400000,2022-03-15,BTCUSDC,39674.38,39919.4,38068.75,39287.17,1352.31006,52848123.3242137,42636
1647216000000,2022-03-14,BTCUSDC,37782.51,39955.33,37567.42,39674.51,1797.42045,69493729.2923696,52417
1647129600000,2022-03-13,BTCUSDC,38810.12,39330.41,37591.53,37767.96,913.5956,35376343.1473556,31717
1647043200000,2022-03-12,BTCUSDC,38736.43,39516.22,38662.81,38806.75,695.1704,27182804.2981138,25494
1646956800000,2022-03-11,BTCUSDC,39436.11,40252.3,38245.64,38739.05,1699.27078,66299622.2863008,50641
1646870400000,2022-03-10,BTCUSDC,41960.16,42060.0,38532.82,39438.2,2280.05818,90110448.4528669,65473
1646784000000,2022-03-09,BTCUSDC,38741.7,42587.89,38648.71,41966.28,2396.40815,99543541.2426717,60994
1646697600000,2022-03-08,BTCUSDC,37995.14,39381.73,37869.72,38732.94,1490.88249,57646871.8274413,50283
1646611200000,2022-03-07,BTCUSDC,38424.78,39552.36,37166.0,38006.54,1925.59583,73847929.7687485,57391
1646524800000,2022-03-06,BTCUSDC,39399.31,39799.99,38050.02,38409.21,1175.29665,45727740.9139004,37153
1646438400000,2022-03-05,BTCUSDC,39151.12,39631.9,38582.41,39406.62,997.66995,39065143.2211374,29263
1646352000000,2022-03-04,BTCUSDC,42457.31,42522.63,38562.94,39151.12,1863.52712,76152279.5567499,56714
1646265600000,2022-03-03,BTCUSDC,43921.29,44105.61,41830.58,42457.04,1451.20364,62401105.1152168,39933
1646179200000,2022-03-02,BTCUSDC,44434.04,45370.99,43340.88,43915.47,1444.079,63741304.5659009,38915
1646092800000,2022-03-01,BTCUSDC,43181.35,44976.47,42854.95,44435.37,2362.65548,103246157.1655953,55201
1646006400000,2022-02-28,BTCUSDC,37709.93,44300.0,37455.05,43195.3,2098.74719,84755046.2657294,52205
1645920000000,2022-02-27,BTCUSDC,39134.63,39869.39,37000.0,37706.37,1195.25814,46084927.2318999,32954
1645833600000,2022-02-26,BTCUSDC,39236.28,40427.97,38600.0,39125.62,742.24866,29194765.3121562,23500
1645747200000,2022-02-25,BTCUSDC,38352.45,39726.15,38037.47,39219.29,1552.41975,60371380.8138897,39497
1645660800000,2022-02-24,BTCUSDC,37268.33,39878.0,34344.08,38343.38,3876.15814,138954549.709062,85249
1645574400000,2022-02-23,BTCUSDC,38251.59,39267.97,37061.22,37263.2,2037.19306,78103804.2971881,46539
1645488000000,2022-02-22,BTCUSDC,37027.16,38476.34,36340.11,38249.02,2158.877,80731984.2931369,43944
1645401600000,2022-02-21,BTCUSDC,38387.68,39515.17,36800.0,37032.83,2395.28673,91630527.5795495,53158
1645315200000,2022-02-20,BTCUSDC,40101.71,40133.22,38000.0,38369.12,1065.89149,41198174.5912428,26238
1645228800000,2022-02-19,BTCUSDC,39992.28,40459.2,39649.87,40091.81,688.68972,27583097.779136,20108
1645142400000,2022-02-18,BTCUSDC,40546.06,40987.13,39477.64,40007.74,1464.12302,58990811.3885284,34505
1645056000000,2022-02-17,BTCUSDC,43893.65,44186.31,40051.63,40537.58,1693.82756,71633207.5200568,37896
1644969600000,2022-02-16,BTCUSDC,44572.36,44572.36,43349.01,43898.94,1286.40924,56520477.533284,37739
1644883200000,2022-02-15,BTCUSDC,42558.64,44774.96,42446.65,44571.31,1758.09897,77292386.0458892,43741
1644796800000,2022-02-14,BTCUSDC,42078.41,42911.74,41578.94,42545.91,1611.38849,68240216.7681416,35319
1644710400000,2022-02-13,BTCUSDC,42240.61,42784.03,41900.0,42066.08,801.79183,33955764.7402814,19498
1644624000000,2022-02-12,BTCUSDC,42393.46,43049.98,41705.01,42221.18,989.57776,41865149.330604,29902
1644537600000,2022-02-11,BTCUSDC,43524.11,43944.73,41967.14,42399.14,1635.18012,70384505.2853814,39764
1644451200000,2022-02-10,BTCUSDC,44408.21,45853.59,43221.7,43520.77,2468.36311,109784811.7622442,53839
1644364800000,2022-02-09,BTCUSDC,44082.22,44862.79,43147.93,44412.76,2063.51688,90698284.8004994,39442
1644278400000,2022-02-08,BTCUSDC,43879.85,45514.84,42704.61,44069.03,2475.19035,108295055.8643737,64569
1644192000000,2022-02-07,BTCUSDC,42413.26,44552.09,41677.51,43855.29,1713.99575,74136258.4230044,54459
1644105600000,2022-02-06,BTCUSDC,41408.26,42688.0,41142.86,42407.71,731.08192,30490790.2037418,28096
1644019200000,2022-02-05,BTCUSDC,41589.32,41960.89,40884.5,41408.21,1061.80756,44090878.3065308,39026
1643932800000,2022-02-04,BTCUSDC,37322.54,41748.05,37041.16,41590.99,2121.84538,82900080.9666039,49591
1643846400000,2022-02-03,BTCUSDC,36916.07,37383.26,36254.8,37325.59,1197.5244,44021252.1226063,29929
1643760000000,2022-02-02,BTCUSDC,38713.56,38996.01,36600.0,36914.84,1209.94947,45769123.3171864,27563
1643673600000,2022-02-01,BTCUSDC,38473.9,39299.01,37975.0,38716.8,1368.22089,52794277.8665347,35190
1643587200000,2022-01-31,BTCUSDC,37893.61,38763.47,36649.41,38469.94,1382.43981,52112384.7825294,29077
1643500800000,2022-01-30,BTCUSDC,38169.04,38368.73,37368.42,37917.38,641.10417,24319485.5968032,17509
1643414400000,2022-01-29,BTCUSDC,37727.8,38724.63,37301.51,38177.17,1093.31169,41351574.1692983,28683
1643328000000,2022-01-28,BTCUSDC,37157.9,38100.0,36154.21,37737.62,1395.6184,51754057.4412955,39259
1643241600000,2022-01-27,BTCUSDC,36832.08,37248.22,35525.54,37158.7,1909.60324,69409399.7979342,43826
1643155200000,2022-01-26,BTCUSDC,36996.0,38931.35,36271.43,36825.02,2741.9152,103340544.3144568,62863
1643068800000,2022-01-25,BTCUSDC,36689.01,37558.33,35707.45,36965.54,1967.8076,72083551.7048404,40841
1642982400000,2022-01-24,BTCUSDC,36252.79,37555.0,32950.0,36670.32,4417.946742,153586429.6273545,74567
1642896000000,2022-01-23,BTCUSDC,35079.71,36531.65,34610.89,36261.38,1710.27247,60680641.4279715,32789
1642809600000,2022-01-22,BTCUSDC,36446.98,36826.47,34000.0,35078.41,3268.87236,116351375.7230933,64035
1642723200000,2022-01-21,BTCUSDC,40664.99,41100.54,35421.73,36456.21,3341.931342,127900753.01681595,73575
1642636800000,2022-01-20,BTCUSDC,41686.98,43499.01,40564.6,40693.65,1930.29229,81785482.7763684,35601
1642550400000,2022-01-19,BTCUSDC,42365.78,42559.73,41125.4,41663.29,1461.53577,61253886.2662588,30466
1642464000000,2022-01-18,BTCUSDC,42217.79,42726.66,41293.41,42360.4,1113.14483,46625025.6211923,28851
1642377600000,2022-01-17,BTCUSDC,43093.22,43197.58,41561.65,42205.76,921.51928,39104657.1254165,25152
1642291200000,2022-01-16,BTCUSDC,43111.39,43542.85,42588.39,43084.73,596.83014,25719378.5610364,19864
1642204800000,2022-01-15,BTCUSDC,43080.91,43819.0,42575.98,43097.35,560.68631,24192311.523773,17832
1642118400000,2022-01-14,BTCUSDC,42556.87,43510.0,41761.58,43081.83,1094.20823,46791954.9782506,31900
1642032000000,2022-01-13,BTCUSDC,43922.09,44446.35,42300.0,42577.73,1218.96836,52877247.7835086,39295
1641945600000,2022-01-12,BTCUSDC,42734.31,44333.51,42464.0,43925.5,1432.8422,62143024.6940968,40936
1641859200000,2022-01-11,BTCUSDC,41815.36,43114.88,41274.27,42739.74,1905.4182,80450133.0033906,44098
1641772800000,2022-01-10,BTCUSDC,41852.89,42237.89,39646.36,41820.9,2179.7336,89823183.8970647,40979
1641686400000,2022-01-09,BTCUSDC,41669.83,42776.5,40500.0,41855.37,1020.16373,42770565.6257602,21511
1641600000000,2022-01-08,BTCUSDC,41563.52,42325.0,40500.0,41674.3,1379.86606,57297105.0022132,29868
1641513600000,2022-01-07,BTCUSDC,43086.38,43265.29,40617.17,41553.04,2713.90595,113806555.9526696,49359
1641427200000,2022-01-06,BTCUSDC,43445.98,43782.04,42337.0,43084.39,2863.00284,122971869.338516,53398
1641340800000,2022-01-05,BTCUSDC,45818.98,47063.49,42450.23,43429.82,2212.53089,99631592.6398385,47326
1641254400000,2022-01-04,BTCUSDC,46435.0,47540.84,45517.31,45838.57,1467.56895,68151001.6970134,36468
1641168000000,2022-01-03,BTCUSDC,47289.86,47586.32,45700.0,46422.99,1409.10245,65732821.369498,28941
1641081600000,2022-01-02,BTCUSDC,47721.47,48000.0,46666.0,47289.86,616.49445,29148876.7923947,17744
1640995200000,2022-01-01,BTCUSDC,46216.4,50840.31,46216.4,47734.13,781.90388,36878663.6725425,20690
1640908800000,2021-12-31,BTCUSDC,47125.88,48586.17,45651.0,46231.04,1739.45844,82439829.3013152,39412
1640822400000,2021-12-30,BTCUSDC,46472.42,47939.04,45932.45,47135.69,1014.59241,47810777.7647538,29081
1640736000000,2021-12-29,BTCUSDC,47559.26,48142.01,46049.09,46468.33,1169.16789,55369419.9841834,29742
1640649600000,2021-12-28,BTCUSDC,50714.51,52000.0,47300.0,47551.6,1561.80985,76386457.6304505,42223
1640563200000,2021-12-27,BTCUSDC,50815.82,52195.6,50474.66,50695.95,890.6407,45560711.6703944,27493
1640476800000,2021-12-26,BTCUSDC,50425.88,51381.8,49414.93,50804.87,841.95695,42254830.1112256,30804
1640390400000,2021-12-25,BTCUSDC,50844.76,51200.0,50181.29,50418.1,610.56259,30994942.4017401,20182
1640304000000,2021-12-24,BTCUSDC,50853.25,51856.71,50431.14,50829.53,913.94038,46705154.8910744,26194
1640217600000,2021-12-23,BTCUSDC,48614.45,51381.81,48001.3,50850.0,1128.61396,55698880.6168679,34105
1640131200000,2021-12-22,BTCUSDC,48903.46,49675.14,47779.8,48610.33,1012.73929,49613844.3491368,29441
1640044800000,2021-12-21,BTCUSDC,46922.77,49334.4,46640.88,48906.44,1410.22415,68365590.8539708,40147
1639958400000,2021-12-20,BTCUSDC,46684.54,47550.0,45511.67,46922.77,1288.67609,59788997.4299586,35804
1639872000000,2021-12-19,BTCUSDC,46842.52,48327.16,46426.88,46706.64,981.61648,46361319.2186056,24710
1639785600000,2021-12-18,BTCUSDC,46146.39,47379.37,45511.38,46841.1,877.37822,40870191.6835895,25827
1639699200000,2021-12-17,BTCUSDC,47637.8,48002.79,45453.27,46164.49,1460.72198,68309396.0461157,39686
1639612800000,2021-12-16,BTCUSDC,48883.95,49448.0,47530.96,47632.51,1073.00264,52086407.2438923,30274
1639526400000,2021-12-15,BTCUSDC,48351.52,49511.19,46550.0,48873.12,1685.24178,81174374.9109144,44527
1639440000000,2021-12-14,BTCUSDC,46715.77,48699.98,46277.22,48372.7,1696.51564,80101066.5068526,43048
1639353600000,2021-12-13,BTCUSDC,50085.1,50217.36,45666.0,46714.09,1865.33964,88966848.2339647,46213
1639267200000,2021-12-12,BTCUSDC,49415.54,50794.18,48655.6,50102.38,1032.19309,51325282.4477087,26627
1639180800000,2021-12-11,BTCUSDC,47161.75,49511.19,46773.75,49400.0,1349.2787,65316948.5422172,33709
1639094400000,2021-12-10,BTCUSDC,47557.04,50117.56,46745.65,47161.36,1666.91131,80497767.662787,44035
1639008000000,2021-12-09,BTCUSDC,50521.39,51827.0,47331.96,47567.78,2238.93806,109861480.7849919,52760
1638921600000,2021-12-08,BTCUSDC,50621.36,51254.34,48626.97,50494.99,1522.74258,76431785.1459122,42373
1638835200000,2021-12-07,BTCUSDC,50493.8,51988.78,50072.12,50621.96,1524.14159,77801966.6619299,47907
1638748800000,2021-12-06,BTCUSDC,49467.32,50943.48,47160.38,50502.47,2690.74591,131170192.0234913,66641
1638662400000,2021-12-05,BTCUSDC,49209.2,50149.99,47801.98,49462.25,2323.31169,113917204.4784506,68636
1638576000000,2021-12-04,BTCUSDC,53652.45,53888.88,42220.0,49209.18,4971.41175,240109148.03807327,147222
1638489600000,2021-12-03,BTCUSDC,56532.45,57658.48,51603.82,53631.94,1693.72863,93706739.6892799,49031
1638403200000,2021-12-02,BTCUSDC,57209.28,57478.41,55815.74,56532.79,1183.29513,67055561.5211079,33629
1638316800000,2021-12-01,BTCUSDC,56986.53,59083.36,56500.0,57217.79,1653.59655,95488998.2563777,44259
1638230400000,2021-11-30,BTCUSDC,57820.32,59206.01,55906.2,56919.18,1477.11473,84838329.6192048,47994
1638144000000,2021-11-29,BTCUSDC,57316.51,58916.94,56733.27,57820.17,1423.50908,82107596.910614,41276
1638057600000,2021-11-28,BTCUSDC,54739.33,57456.06,53295.0,57310.86,1140.84219,62637995.7524177,34153
1637971200000,2021-11-27,BTCUSDC,53749.87,55314.06,53644.35,54765.06,880.80615,48155776.5334223,31145
1637884800000,2021-11-26,BTCUSDC,58992.93,59183.87,53508.0,53766.83,2167.06751,119977618.0258042,62698
1637798400000,2021-11-25,BTCUSDC,57166.3,59443.04,57017.01,58969.02,1293.81725,75469110.9179676,44217
1637712000000,2021-11-24,BTCUSDC,57548.15,57738.72,55883.82,57194.13,1370.56747,77727072.5182566,40134
1637625600000,2021-11-23,BTCUSDC,56278.81,57862.86,55366.66,57568.59,1590.80445,90513589.959466,47489
1637539200000,2021-11-22,BTCUSDC,58656.8,59506.54,55649.0,56287.1,1738.06508,99692093.4112231,53167
1637452800000,2021-11-21,BTCUSDC,59737.7,60078.73,58535.57,58652.71,860.73147,50939913.6402405,31076
1637366400000,2021-11-20,BTCUSDC,58104.82,59878.51,57012.14,59731.19,983.45225,57662427.9917903,32446
1637280000000,2021-11-19,BTCUSDC,56913.3,58381.88,55640.76,58108.98,1951.30039,111492740.3189018,46634
1637193600000,2021-11-18,BTCUSDC,60360.23,60975.18,56526.0,56941.16,3097.18266,181635623.4920308,72765
1637107200000,2021-11-17,BTCUSDC,60092.96,60834.24,58385.86,60362.2,2348.05878,140281716.298012,57249
1637020800000,2021-11-16,BTCUSDC,63625.32,63625.33,58600.0,60104.11,4151.82879,252159599.24871352,99976
1636934400000,2021-11-15,BTCUSDC,65524.48,66381.19,63387.18,63624.34,1708.33409,111054361.7837515,43256
1636848000000,2021-11-14,BTCUSDC,64389.87,65528.48,63574.01,65524.48,1263.93285,81428442.3286913,34578
1636761600000,2021-11-13,BTCUSDC,64126.8,65000.0,63378.68,64399.29,1326.28562,85006856.4747494,36302
1636675200000,2021-11-12,BTCUSDC,64799.65,65474.58,62281.51,64135.28,2666.9844,170660460.1949056,71130
1636588800000,2021-11-11,BTCUSDC,64902.29,65624.56,64124.37,64809.39,2967.92731,192705862.4047208,72486
1636502400000,2021-11-10,BTCUSDC,66957.5,69000.0,62590.56,64912.92,3889.194079,259107745.97668472,116502
1636416000000,2021-11-09,BTCUSDC,67563.92,68587.57,66241.63,66936.19,2965.945437,200812460.6343024,77611
1636329600000,2021-11-08,BTCUSDC,63335.52,67805.83,63335.52,67566.37,2346.545454,154416430.47090238,70071
1636243200000,2021-11-07,BTCUSDC,61518.51,63350.74,61371.99,63316.59,1378.37895,85674603.8947934,36540
1636156800000,2021-11-06,BTCUSDC,60987.71,61848.65,60105.35,61518.64,1483.77571,90338397.1678545,39037
1636070400000,2021-11-05,BTCUSDC,61437.63,62629.59,60777.77,60988.27,1791.6992,110150191.6496016,50522
1635984000000,2021-11-04,BTCUSDC,62940.41,63115.71,60503.0,61450.02,1657.02078,102054592.1431419,49288
1635897600000,2021-11-03,BTCUSDC,63264.19,63579.57,60200.0,62916.65,1403.16163,87839454.8828905,46852
1635811200000,2021-11-02,BTCUSDC,60954.89,64352.05,60666.37,63253.09,1238.34719,77773225.2531445,43022
1635724800000,2021-11-01,BTCUSDC,61330.34,62463.58,59433.79,60935.63,1380.36695,84628155.9439144,46916
1635638400000,2021-10-31,BTCUSDC,61891.7,62435.92,59931.37,61333.39,1142.98769,69640233.292607,39247
1635552000000,2021-10-30,BTCUSDC,62270.49,62538.41,60733.04,61875.18,1021.32246,62884134.1869865,42008
1635465600000,2021-10-29,BTCUSDC,60615.44,62970.75,60197.12,62251.16,1620.52053,99749961.5281325,61514
1635379200000,2021-10-28,BTCUSDC,58447.59,62525.33,57775.0,60605.87,2342.14735,141340811.2815424,90328
1635292800000,2021-10-27,BTCUSDC,60352.17,61500.0,58050.0,58435.46,2994.91498,178573186.8526033,88830
1635206400000,2021-10-26,BTCUSDC,63070.02,63284.93,59820.49,60315.07,1548.21153,95944730.5894256,48179
1635120000000,2021-10-25,BTCUSDC,60868.56,63701.59,60651.05,63066.67,1399.6552,87780321.9659874,41615
1635033600000,2021-10-24,BTCUSDC,61274.42,61486.64,59515.01,60861.3,1065.09103,64400993.011129,32890
1634947200000,2021-10-23,BTCUSDC,60671.39,61748.61,59200.0,61273.7,986.02957,60160510.7693096,31220
1634860800000,2021-10-22,BTCUSDC,62189.25,63740.0,59646.0,60673.23,2007.95377,124270131.1872554,59809
1634774400000,2021-10-21,BTCUSDC,66012.44,66656.35,62026.47,62234.92,2862.92077,183845083.8043211,78082
1634688000000,2021-10-20,BTCUSDC,64293.96,66999.0,63506.06,66026.58,2079.458694,136158704.17719457,58286
1634601600000,2021-10-19,BTCUSDC,61997.64,64485.86,61345.36,64288.2,2199.991312,138220653.5472258,67338
1634515200000,2021-10-18,BTCUSDC,61546.25,62673.83,59872.8,62008.68,2528.10069,156072423.9409753,67680
1634428800000,2021-10-17,BTCUSDC,60873.43,61703.16,58957.0,61535.05,1547.04131,93874468.6145045,46624
1634342400000,2021-10-16,BTCUSDC,61684.1,62350.3,60141.32,60872.12,1565.20842,95897305.9162375,41143
1634256000000,2021-10-15,BTCUSDC,57349.26,62888.0,56880.0,61656.96,3029.635322,182669747.40732163,78837
1634169600000,2021-10-14,BTCUSDC,57357.0,58535.01,56831.13,57354.45,1587.841991,91546589.723224,48776
1634083200000,2021-10-13,BTCUSDC,55991.4,57777.0,54250.0,57350.02,1967.7225,110281072.7863777,54306
